-2500000.0,-127.83109872
-2495000.0,-127.923860579
-2490000.0,-128.344261646
-2485000.0,-128.269483843
-2480000.0,-127.929097847
-2475000.0,-127.85432047
-2470000.0,-127.770337626
-2465000.0,-127.931924533
-2460000.0,-128.416826781
-2455000.0,-128.072582884
-2450000.0,-127.694246568
-2445000.0,-127.854436763
-2440000.0,-128.554424132
-2435000.0,-128.537282026
-2430000.0,-127.893746513
-2425000.0,-128.197402077
-2420000.0,-128.34579166
-2415000.0,-128.195848651
-2410000.0,-128.229887887
-2405000.0,-128.499442257
-2400000.0,-128.218735649
-2395000.0,-127.908867282
-2390000.0,-128.642370579
-2385000.0,-128.673015579
-2380000.0,-129.265003609
-2375000.0,-129.604718109
-2370000.0,-128.705018488
-2365000.0,-129.006511268
-2360000.0,-128.923631621
-2355000.0,-128.414355041
-2350000.0,-128.30415412
-2345000.0,-128.670976537
-2340000.0,-128.444499413
-2335000.0,-128.722360006
-2330000.0,-128.866249914
-2325000.0,-128.681022634
-2320000.0,-128.377445876
-2315000.0,-128.388222844
-2310000.0,-128.292503585
-2305000.0,-129.04372702
-2300000.0,-128.884681798
-2295000.0,-129.57309283
-2290000.0,-129.355450192
-2285000.0,-129.361913176
-2280000.0,-129.375423586
-2275000.0,-129.555789835
-2270000.0,-129.193783673
-2265000.0,-129.188623006
-2260000.0,-129.167902709
-2255000.0,-129.137486732
-2250000.0,-129.209406993
-2245000.0,-128.967862022
-2240000.0,-129.423620473
-2235000.0,-129.002994998
-2230000.0,-129.650795147
-2225000.0,-129.648616754
-2220000.0,-130.182136317
-2215000.0,-129.299034832
-2210000.0,-129.250344781
-2205000.0,-129.829206932
-2200000.0,-129.605988065
-2195000.0,-129.47109699
-2190000.0,-129.164770625
-2185000.0,-129.335050893
-2180000.0,-129.788604928
-2175000.0,-129.347865529
-2170000.0,-129.060771666
-2165000.0,-129.149853843
-2160000.0,-129.356024713
-2155000.0,-129.436930045
-2150000.0,-129.09279579
-2145000.0,-129.080559624
-2140000.0,-129.300730475
-2135000.0,-129.353747507
-2130000.0,-129.646817681
-2125000.0,-129.781236627
-2120000.0,-129.743238094
-2115000.0,-129.115520919
-2110000.0,-128.991528002
-2105000.0,-128.683423061
-2100000.0,-128.920612987
-2095000.0,-129.066172745
-2090000.0,-129.108439154
-2085000.0,-129.547442986
-2080000.0,-129.072179725
-2075000.0,-128.408990894
-2070000.0,-128.907249205
-2065000.0,-129.200941931
-2060000.0,-128.822459944
-2055000.0,-128.928341448
-2050000.0,-128.548397634
-2045000.0,-128.587218956
-2040000.0,-128.858092035
-2035000.0,-129.236942294
-2030000.0,-128.4263643
-2025000.0,-128.057110245
-2020000.0,-128.007302525
-2015000.0,-128.078076653
-2010000.0,-128.165733953
-2005000.0,-127.794152373
-2000000.0,-127.79356015
-1995000.0,-128.295296401
-1990000.0,-128.564185017
-1985000.0,-127.965890003
-1980000.0,-127.824891667
-1975000.0,-127.721491386
-1970000.0,-127.494327858
